1.2	3.4845
1.22	3.4814
1.24	3.4785
1.26	3.4757
1.28	3.4731
1.3	3.4706
1.32	3.4682
1.34	3.4658
1.36	3.4636
1.38	3.4615
1.4	3.4595
1.45	3.4548
1.5	3.4506
1.55	3.4467
1.6	3.4432
1.65	3.44
1.7	3.4371
1.8	3.432
1.9	3.4277
2	3.424
2.25	3.4168
2.5	3.4116
2.75	3.4078
3	3.4048
4	3.3981
5	3.395
6	3.3933
7	3.3923
8	3.3916
9	3.3912
10	3.3909
11	3.3906
12	3.3904
13	3.3903
14	3.3902
