4.561122244488977913e+02,6.240371101616536409e-01,9.642405613028365297e-01
4.568136272545090151e+02,6.223370592180049732e-01,9.649618646259676691e-01
4.575150300601202389e+02,6.206370082743563055e-01,9.656831679490988085e-01
4.582164328657314627e+02,6.189369573307077488e-01,9.664044712722300590e-01
4.589178356713426865e+02,6.172369063870590811e-01,9.671257745953611984e-01
4.596192384769539103e+02,6.155368554434104134e-01,9.678470779184923378e-01
4.603206412825651341e+02,6.138368044997617456e-01,9.685683812416234773e-01
4.610220440881763579e+02,6.121367535561131890e-01,9.692896845647547277e-01
4.617234468937875818e+02,6.104367026124645212e-01,9.700109878878858671e-01
4.624248496993988056e+02,6.087366516688158535e-01,9.707322912110170066e-01
4.631262525050100294e+02,6.071130277656295871e-01,9.714535945341482570e-01
4.638276553106212532e+02,6.055951046525548387e-01,9.721748978572793964e-01
4.645290581162324770e+02,6.040771815394802013e-01,9.728962011804105359e-01
4.652304609218437008e+02,6.025592584264054530e-01,9.736175045035417863e-01
4.659318637274549246e+02,6.010413353133308156e-01,9.743388078266729257e-01
4.666332665330661484e+02,5.995234122002560673e-01,9.750601111498040652e-01
4.673346693386773723e+02,5.980054890871813189e-01,9.766130048973771238e-01
4.680360721442885961e+02,5.964875659741066816e-01,9.783840347588523834e-01
4.687374749498998199e+02,5.949696428610319332e-01,9.801550646203276429e-01
4.694388777555110437e+02,5.934517197479571848e-01,9.819260944818029024e-01
4.701402805611222675e+02,5.919337966348825475e-01,9.836971243432781620e-01
4.708416833667334913e+02,5.904158735218077991e-01,9.854681542047534215e-01
4.715430861723447151e+02,5.888979504087330508e-01,9.872391840662286810e-01
4.722444889779559389e+02,5.873800272956584134e-01,9.890102139277039406e-01
4.729458917835671627e+02,5.858621041825836651e-01,9.907812437891792001e-01
4.736472945891783866e+02,5.843441810695090277e-01,9.925522736506544597e-01
4.743486973947896104e+02,5.828262579564342794e-01,9.943233035121296082e-01
4.750501002004008342e+02,5.813083348433595310e-01,9.960943333736048677e-01
4.757515030060120580e+02,5.797904117302848936e-01,9.978653632350801272e-01
4.764529058116232818e+02,5.782724886172101453e-01,9.996363930965553868e-01
4.771543086172345056e+02,5.767545655041353969e-01,1.001407422958030757e+00
4.778557114228457294e+02,5.752366423910607596e-01,1.003178452819506017e+00
4.785571142284569532e+02,5.737187192779860112e-01,1.004949482680981276e+00
4.792585170340681202e+02,5.722007961649114849e-01,1.006720512542456314e+00
4.799599198396793440e+02,5.706828730518367365e-01,1.008491542403931573e+00
4.806613226452905678e+02,5.691649499387619882e-01,1.010262572265406833e+00
4.813627254509017916e+02,5.676470268256873508e-01,1.012033602126882093e+00
4.820641282565130155e+02,5.661291037126126025e-01,1.013804631988357352e+00
4.827655310621242393e+02,5.644772890211167127e-01,1.015575661849832612e+00
4.834669338677354631e+02,5.623412846109960839e-01,1.018017245937160142e+00
4.841683366733466869e+02,5.602052802008754551e-01,1.020468173430275405e+00
4.848697394789579107e+02,5.580692757907548263e-01,1.022919100923390445e+00
4.855711422845691345e+02,5.559332713806340864e-01,1.025370028416505486e+00
4.862725450901803583e+02,5.537972669705134576e-01,1.027820955909620748e+00
4.869739478957915821e+02,5.516612625603928288e-01,1.030271883402735789e+00
4.876753507014028060e+02,5.495252581502720890e-01,1.032722810895850829e+00
4.883767535070140298e+02,5.473892537401514602e-01,1.035173738388966092e+00
4.890781563126252536e+02,5.452532493300308314e-01,1.037624665882081132e+00
4.897795591182364774e+02,5.431172449199102026e-01,1.040075593375196172e+00
4.904809619238477012e+02,5.409812405097894628e-01,1.042526520868311213e+00
4.911823647294589250e+02,5.388452360996688340e-01,1.044977448361426475e+00
4.918837675350701488e+02,5.367092316895482051e-01,1.047428375854541516e+00
4.925851703406813726e+02,5.345732272794274653e-01,1.049879303347656556e+00
4.932865731462925964e+02,5.324372228693068365e-01,1.053178307085831822e+00
4.939879759519038203e+02,5.303012184591862077e-01,1.057420751673849635e+00
4.946893787575150441e+02,5.281652140490654679e-01,1.061663196261867226e+00
4.953907815631262679e+02,5.260292096389448391e-01,1.065905640849884817e+00
4.960921843687374917e+02,5.238932052288242103e-01,1.070148085437902408e+00
4.967935871743487155e+02,5.217572008187035815e-01,1.074390530025920221e+00
4.974949899799599393e+02,5.163048853852977293e-01,1.078632974613937812e+00
4.981963927855711631e+02,5.098726415637984122e-01,1.082875419201955403e+00
4.988977955911823869e+02,5.034403977422992060e-01,1.087117863789972994e+00
4.995991983967936108e+02,4.970081539207998889e-01,1.091360308377990584e+00
5.003006012024048346e+02,4.905759100993006272e-01,1.095602752966008397e+00
5.010020040080160015e+02,4.841436662778018651e-01,1.099845197554025544e+00
5.017034068136272253e+02,4.777114224563026035e-01,1.104087642142043357e+00
5.024048096192384492e+02,4.712791786348033418e-01,1.108330086730060948e+00
5.031062124248496730e+02,4.648469348133040802e-01,1.112572531318078539e+00
5.038076152304608968e+02,4.584146909918048185e-01,1.111728563483107335e+00
5.045090180360721206e+02,4.519824471703055568e-01,1.110675560109321669e+00
5.052104208416833444e+02,4.455502033488062952e-01,1.109622556735536003e+00
5.059118236472945682e+02,4.391179595273070335e-01,1.108569553361750337e+00
5.066132264529057920e+02,4.326857157058077163e-01,1.107516549987964671e+00
5.073146292585170158e+02,4.262534718843085102e-01,1.106463546614179005e+00
5.080160320641282397e+02,4.198212280628091930e-01,1.105410543240393340e+00
5.087174348697394635e+02,4.133889842413099314e-01,1.104357539866607674e+00
5.094188376753506873e+02,4.082162687803914669e-01,1.103304536492822008e+00
5.101202404809619111e+02,4.036710744987646038e-01,1.102251533119036342e+00
5.108216432865731349e+02,3.991258802171376852e-01,1.101198529745250676e+00
5.115230460921843587e+02,3.945806859355107665e-01,1.100145526371465010e+00
5.122244488977955825e+02,3.900354916538839034e-01,1.099092522997679344e+00
5.129258517034068063e+02,3.854902973722569848e-01,1.098039519623893678e+00
5.136272545090180301e+02,3.809451030906301217e-01,1.096986516250108012e+00
5.143286573146292540e+02,3.763999088090032030e-01,1.095933512876322347e+00
5.150300601202404778e+02,3.718547145273763399e-01,1.094880509502536681e+00
5.157314629258517016e+02,3.673095202457494213e-01,1.093827506128751015e+00
5.164328657314629254e+02,3.627643259641225582e-01,1.092774502754965349e+00
5.171342685370741492e+02,3.582191316824956395e-01,1.090997795038224805e+00
5.178356713426853730e+02,3.536739374008687764e-01,1.087208484944610642e+00
5.185370741482965968e+02,3.491287431192418578e-01,1.083419174850996480e+00
5.192384769539078206e+02,3.445835488376149947e-01,1.079629864757382318e+00
5.199398797595190445e+02,3.400383545559880760e-01,1.075840554663768378e+00
5.206412825651302683e+02,3.354931602743612129e-01,1.072051244570154216e+00
5.213426853707414921e+02,3.309479659927342943e-01,1.068261934476540054e+00
5.220440881763527159e+02,3.264027717111074312e-01,1.064472624382925892e+00
5.227454909819639397e+02,3.223519243440394200e-01,1.060683314289311729e+00
5.234468937875751635e+02,3.205724124187708246e-01,1.056894004195697567e+00
5.241482965931863873e+02,3.187929004935022292e-01,1.053104694102083627e+00
5.248496993987976111e+02,3.170133885682336339e-01,1.049315384008469465e+00
5.255511022044088350e+02,3.152338766429650940e-01,1.045526073914855303e+00
5.262525050100200588e+02,3.134543647176964987e-01,1.041736763821241141e+00
5.269539078156312826e+02,3.116748527924279033e-01,1.037947453727626979e+00
5.276553106212425064e+02,3.098953408671593079e-01,1.034158143634013038e+00
5.283567134268537302e+02,3.081158289418907126e-01,1.030368833540398876e+00
5.290581162324649540e+02,3.063363170166221172e-01,1.027490981774854317e+00
5.297595190380761778e+02,3.045568050913535219e-01,1.025045312897551630e+00
5.304609218436874016e+02,3.027772931660849265e-01,1.022599644020248943e+00
5.311623246492986254e+02,3.009977812408163866e-01,1.020153975142946479e+00
5.318637274549098493e+02,2.992182693155477913e-01,1.017708306265643792e+00
5.325651302605210731e+02,2.974387573902791959e-01,1.015262637388341327e+00
5.332665330661322969e+02,2.956592454650106006e-01,1.012816968511038640e+00
5.339679358717435207e+02,2.938797335397420052e-01,1.010371299633735953e+00
5.346693386773547445e+02,2.921002216144734098e-01,1.007925630756433488e+00
5.353707414829659683e+02,2.903207096892048145e-01,1.005479961879130801e+00
5.360721442885771921e+02,2.885411977639362746e-01,1.003034293001828337e+00
5.367735470941884159e+02,2.867616858386676792e-01,1.000588624124525650e+00
5.374749498997996398e+02,2.849821739133990839e-01,9.981429552472230737e-01
5.381763527054108636e+02,2.832026619881304885e-01,9.956972863699204979e-01
5.388777555110220874e+02,2.814231500628618932e-01,9.932516174926179220e-01
5.395791583166333112e+02,2.796436381375932978e-01,9.908059486153153461e-01
5.402805611222445350e+02,2.778641262123247024e-01,9.883602797380126592e-01
5.409819639278557588e+02,2.760846142870561071e-01,9.859146108607100834e-01
5.416833667334669826e+02,2.743051023617875117e-01,9.834689419834075075e-01
5.423847695390782064e+02,2.725255904365189719e-01,9.810232731061049316e-01
5.430861723446894302e+02,2.710132201521520678e-01,9.793281729705517469e-01
5.437875751503006541e+02,2.699187738192129205e-01,9.776465924395492113e-01
5.444889779559118779e+02,2.688243274862737731e-01,9.759650119085466757e-01
5.451903807615231017e+02,2.677298811533346257e-01,9.742834313775442512e-01
5.458917835671343255e+02,2.666354348203954783e-01,9.726018508465417156e-01
5.465931863727455493e+02,2.655409884874563309e-01,9.709202703155391800e-01
5.472945891783567731e+02,2.644465421545171835e-01,9.692386897845366445e-01
5.479959919839679969e+02,2.633520958215780916e-01,9.675571092535342199e-01
5.486973947895792207e+02,2.622576494886389442e-01,9.658755287225316843e-01
5.493987975951904446e+02,2.611632031556997968e-01,9.641939481915291488e-01
5.501002004008016684e+02,2.600687568227606494e-01,9.625123676605266132e-01
5.508016032064128922e+02,2.589743104898215020e-01,9.608307871295241887e-01
5.515030060120241160e+02,2.578798641568823546e-01,9.591492065985216531e-01
5.522044088176353398e+02,2.567854178239432072e-01,9.574676260675191175e-01
5.529058116232465636e+02,2.556909714910040599e-01,9.557860455365165819e-01
5.536072144288577874e+02,2.545965251580649125e-01,9.541044650055141574e-01
5.543086172344690112e+02,2.535020788251257651e-01,9.524228844745116218e-01
5.550100200400802350e+02,2.524076324921866177e-01,9.507413039435090862e-01
5.557114228456914589e+02,2.513131861592474703e-01,9.490597234125065507e-01
5.564128256513026827e+02,2.502187398263083229e-01,9.473781428815040151e-01
5.571142284569139065e+02,2.491242934933692033e-01,9.456965623505015905e-01
5.578156312625250166e+02,2.480298471604302224e-01,9.440149818194992770e-01
5.585170340681362404e+02,2.469354008274910750e-01,9.423487921145129453e-01
5.592184368737474642e+02,2.458409544945519554e-01,9.407544706051482741e-01
5.599198396793586880e+02,2.447465081616128080e-01,9.391601490957836029e-01
5.606212424849699119e+02,2.436520618286736606e-01,9.375658275864188207e-01
5.613226452905811357e+02,2.425576154957345132e-01,9.359715060770541495e-01
5.620240480961923595e+02,2.414631691627953658e-01,9.343771845676894783e-01
5.627254509018035833e+02,2.403687228298562184e-01,9.327828630583248071e-01
5.634268537074148071e+02,2.392742764969170710e-01,9.311885415489600248e-01
5.641282565130260309e+02,2.381798301639779236e-01,9.295942200395953536e-01
5.648296593186372547e+02,2.372963878048887088e-01,9.279998985302306824e-01
5.655310621242484785e+02,2.365250975037411496e-01,9.264055770208659002e-01
5.662324649298597024e+02,2.357538072025935905e-01,9.248112555115012290e-01
5.669338677354709262e+02,2.349825169014460591e-01,9.232169340021365578e-01
5.676352705410821500e+02,2.342112266002984999e-01,9.216226124927718866e-01
5.683366733466933738e+02,2.334399362991509408e-01,9.200282909834071043e-01
5.690380761523045976e+02,2.326686459980033816e-01,9.184339694740424331e-01
5.697394789579158214e+02,2.318973556968558503e-01,9.168396479646777619e-01
5.704408817635270452e+02,2.311260653957082911e-01,9.152453264553130907e-01
5.711422845691382690e+02,2.303547750945607320e-01,9.136510049459483085e-01
5.718436873747494928e+02,2.295834847934131728e-01,9.120566834365836373e-01
5.725450901803607167e+02,2.288121944922656414e-01,9.104623619272189661e-01
5.732464929859719405e+02,2.280409041911180823e-01,9.088680404178542949e-01
5.739478957915831643e+02,2.272696138899705232e-01,9.072737189084895126e-01
5.746492985971943881e+02,2.264983235888229918e-01,9.058114545813337193e-01
5.753507014028056119e+02,2.257270332876754326e-01,9.045736191520332703e-01
5.760521042084168357e+02,2.249557429865278735e-01,9.033357837227328213e-01
5.767535070140280595e+02,2.241844526853803421e-01,9.020979482934323723e-01
5.774549098196392833e+02,2.234131623842327830e-01,9.008601128641318123e-01
5.781563126252505072e+02,2.226418720830852238e-01,8.996222774348313633e-01
5.788577154308617310e+02,2.218705817819376647e-01,8.983844420055309143e-01
5.795591182364729548e+02,2.210992914807901333e-01,8.971466065762304654e-01
5.802605210420841786e+02,2.203280011796425741e-01,8.959087711469299053e-01
5.809619238476954024e+02,2.197173783361189847e-01,8.946709357176294564e-01
5.816633266533066262e+02,2.191357762567650580e-01,8.934331002883290074e-01
5.823647294589178500e+02,2.185541741774111313e-01,8.921952648590285584e-01
5.830661322645290738e+02,2.179725720980571768e-01,8.909574294297281094e-01
5.837675350701402976e+02,2.173909700187032501e-01,8.897195940004275494e-01
5.844689378757515215e+02,2.168093679393493234e-01,8.884817585711271004e-01
5.851703406813627453e+02,2.162277658599953967e-01,8.872439231418266514e-01
5.858717434869739691e+02,2.156461637806414700e-01,8.860060877125262024e-01
5.865731462925851929e+02,2.150645617012875432e-01,8.847682522832256424e-01
5.872745490981964167e+02,2.144829596219335888e-01,8.835304168539251934e-01
5.879759519038076405e+02,2.139013575425796621e-01,8.822925814246247445e-01
5.886773547094188643e+02,2.133197554632257353e-01,8.810547459953242955e-01
5.893787575150300881e+02,2.127381533838718086e-01,8.798169105660238465e-01
5.900801603206413120e+02,2.121565513045178819e-01,8.785790751367232865e-01
5.907815631262525358e+02,2.115749492251639552e-01,8.774699521948972070e-01
5.914829659318637596e+02,2.109933471458100007e-01,8.764601275425135674e-01
5.921843687374749834e+02,2.104117450664560740e-01,8.754503028901299277e-01
5.928857715430862072e+02,2.098301429871021473e-01,8.744404782377462881e-01
5.935871743486974310e+02,2.092485409077482206e-01,8.734306535853626485e-01
5.942885771543086548e+02,2.086669388283942939e-01,8.724208289329790089e-01
5.949899799599198786e+02,2.080853367490403671e-01,8.714110042805953693e-01
5.956913827655311025e+02,2.075037346696864127e-01,8.704011796282117297e-01
5.963927855711423263e+02,2.069965575153775716e-01,8.693913549758280901e-01
5.970941883767535501e+02,2.066891456013854600e-01,8.683815303234444505e-01
5.977955911823647739e+02,2.063817336873933761e-01,8.673717056710608109e-01
5.984969939879759977e+02,2.060743217734012644e-01,8.663618810186771713e-01
5.991983967935872215e+02,2.057669098594091528e-01,8.653520563662935317e-01
5.998997995991984453e+02,2.054594979454170689e-01,8.643422317139098920e-01
6.006012024048096691e+02,2.051520860314249572e-01,8.633324070615262524e-01
6.013026052104208929e+02,2.048446741174328734e-01,8.623225824091426128e-01
6.020040080160320031e+02,2.045372622034408172e-01,8.613127577567591953e-01
6.027054108216432269e+02,2.042298502894487056e-01,8.603029331043755557e-01
6.034068136272544507e+02,2.039224383754566217e-01,8.592931084519919160e-01
6.041082164328656745e+02,2.036150264614645100e-01,8.582832837996082764e-01
6.048096192384768983e+02,2.033076145474724261e-01,8.572734591472246368e-01
6.055110220440881221e+02,2.030002026334803145e-01,8.562636344948409972e-01
6.062124248496993459e+02,2.026927907194882306e-01,8.552538098424573576e-01
6.069138276553105698e+02,2.023853788054961189e-01,8.543996491294181261e-01
6.076152304609217936e+02,2.020779668915040350e-01,8.535950336732539556e-01
6.083166332665330174e+02,2.017705549775119234e-01,8.527904182170897851e-01
6.090180360721442412e+02,2.014631430635198117e-01,8.519858027609256146e-01
6.097194388777554650e+02,2.011557311495277278e-01,8.511811873047614441e-01
6.104208416833666888e+02,2.008483192355356162e-01,8.503765718485972736e-01
6.111222444889779126e+02,2.005409073215435323e-01,8.495719563924331030e-01
6.118236472945891364e+02,2.002334954075514206e-01,8.487673409362689325e-01
6.125250501002003602e+02,1.999641939812606128e-01,8.479627254801047620e-01
6.132264529058115841e+02,1.997115493134355435e-01,8.471581100239405915e-01
6.139278557114228079e+02,1.994589046456104464e-01,8.463534945677764210e-01
6.146292585170340317e+02,1.992062599777853771e-01,8.455488791116122504e-01
6.153306613226452555e+02,1.989536153099603077e-01,8.447442636554480799e-01
6.160320641282564793e+02,1.987009706421352107e-01,8.439396481992839094e-01
6.167334669338677031e+02,1.984483259743101413e-01,8.431350327431197389e-01
6.174348697394789269e+02,1.981956813064850442e-01,8.423304172869555684e-01
6.181362725450901507e+02,1.979430366386599749e-01,8.415258018307913979e-01
6.188376753507013746e+02,1.976903919708349056e-01,8.407211863746272273e-01
6.195390781563125984e+02,1.974377473030098085e-01,8.399165709184630568e-01
6.202404809619238222e+02,1.971851026351847391e-01,8.391119554622988863e-01
6.209418837675350460e+02,1.969324579673596420e-01,8.383073400061347158e-01
6.216432865731462698e+02,1.966798132995345727e-01,8.375027245499705453e-01
6.223446893787574936e+02,1.964271686317095034e-01,8.366981090938063748e-01
6.230460921843687174e+02,1.961745239638844063e-01,8.362230707608707680e-01
6.237474949899799412e+02,1.959218792960593369e-01,8.357644183134572691e-01
6.244488977955911650e+02,1.956692346282342398e-01,8.353057658660437701e-01
6.251503006012023889e+02,1.954165899604091705e-01,8.348471134186302711e-01
6.258517034068136127e+02,1.951639452925841012e-01,8.343884609712167721e-01
6.265531062124248365e+02,1.949113006247590041e-01,8.339298085238032732e-01
6.272545090180360603e+02,1.946586559569339347e-01,8.334711560763897742e-01
6.279559118236472841e+02,1.944060112891088377e-01,8.330125036289762752e-01
6.286573146292585079e+02,1.942598455859440021e-01,8.325538511815627762e-01
6.293587174348697317e+02,1.941686412181607979e-01,8.320951987341492773e-01
6.300601202404809555e+02,1.940774368503776215e-01,8.316365462867357783e-01
6.307615230460921794e+02,1.939862324825944451e-01,8.311778938393223903e-01
6.314629258517034032e+02,1.938950281148112409e-01,8.307192413919088914e-01
6.321643286573146270e+02,1.938038237470280645e-01,8.302605889444953924e-01
6.328657314629258508e+02,1.937126193792448881e-01,8.298019364970818934e-01
6.335671342685370746e+02,1.936214150114616839e-01,8.293432840496683944e-01
6.342685370741482984e+02,1.935302106436785075e-01,8.288846316022548955e-01
6.349699398797595222e+02,1.934390062758953033e-01,8.284259791548413965e-01
6.356713426853707460e+02,1.933478019081121269e-01,8.279673267074278975e-01
6.363727454909819699e+02,1.932565975403289504e-01,8.275086742600143985e-01
6.370741482965931937e+02,1.931653931725457463e-01,8.270500218126008996e-01
6.377755511022044175e+02,1.930741888047625698e-01,8.265913693651874006e-01
6.384769539078156413e+02,1.929829844369793934e-01,8.261375412305530519e-01
6.391783567134268651e+02,1.928917800691961892e-01,8.257117749528871675e-01
6.398797595190380889e+02,1.928005757014130128e-01,8.252860086752212831e-01
6.405811623246493127e+02,1.927093713336298086e-01,8.248602423975553988e-01
6.412825651302605365e+02,1.926181669658466322e-01,8.244344761198895144e-01
6.419839679358717603e+02,1.925269625980634558e-01,8.240087098422236300e-01
6.426853707414829842e+02,1.924357582302802516e-01,8.235829435645577457e-01
6.433867735470942080e+02,1.923445538624970752e-01,8.231571772868918613e-01
6.440881763527054318e+02,1.922533494947138988e-01,8.227314110092260879e-01
6.447895791583166556e+02,1.921759943510956414e-01,8.223056447315602036e-01
6.454909819639278794e+02,1.921010138840710535e-01,8.218798784538943192e-01
6.461923847695391032e+02,1.920260334170464656e-01,8.214541121762284348e-01
6.468937875751503270e+02,1.919510529500219054e-01,8.210283458985625504e-01
6.475951903807615508e+02,1.918760724829973174e-01,8.206025796208966661e-01
6.482965931863727747e+02,1.918010920159727573e-01,8.201768133432307817e-01
6.489979959919839985e+02,1.917261115489481693e-01,8.197510470655648973e-01
6.496993987975952223e+02,1.916511310819236091e-01,8.193252807878990129e-01
6.504008016032064461e+02,1.915761506148990212e-01,8.188995145102331286e-01
6.511022044088176699e+02,1.915011701478744333e-01,8.184737482325673552e-01
6.518036072144288937e+02,1.914261896808498731e-01,8.180479819549014708e-01
6.525050100200401175e+02,1.913512092138252851e-01,8.176222156772355865e-01
6.532064128256513413e+02,1.912762287468007250e-01,8.171964493995697021e-01
6.539078156312625651e+02,1.912012482797761370e-01,8.167706831219038177e-01
6.546092184368737890e+02,1.911262678127515491e-01,8.164813338588731151e-01
6.553106212424850128e+02,1.910512873457269889e-01,8.164559018876016427e-01
6.560120240480962366e+02,1.909763068787024010e-01,8.164304699163301704e-01
6.567134268537074604e+02,1.909013264116778408e-01,8.164050379450586981e-01
6.574148296593186842e+02,1.908263459446532528e-01,8.163796059737872257e-01
6.581162324649299080e+02,1.907513654776286649e-01,8.163541740025156423e-01
6.588176352705411318e+02,1.906763850106041047e-01,8.163287420312441700e-01
6.595190380761523556e+02,1.906014045435795168e-01,8.163033100599726977e-01
6.602204408817635795e+02,1.905267168422171142e-01,8.162778780887012253e-01
6.609218436873748033e+02,1.904578751268787562e-01,8.162524461174297530e-01
6.616232464929860271e+02,1.903890334115403982e-01,8.162270141461581696e-01
6.623246492985972509e+02,1.903201916962020401e-01,8.162015821748866973e-01
6.630260521042084747e+02,1.902513499808636821e-01,8.161761502036152249e-01
6.637274549098196985e+02,1.901825082655253518e-01,8.161507182323437526e-01
6.644288577154309223e+02,1.901136665501869938e-01,8.161252862610722802e-01
6.651302605210421461e+02,1.900448248348486358e-01,8.160998542898006969e-01
6.658316633266533699e+02,1.899759831195102777e-01,8.160744223185292245e-01
6.665330661322645938e+02,1.899071414041719197e-01,8.160489903472577522e-01
6.672344689378758176e+02,1.898382996888335617e-01,8.160235583759862799e-01
6.679358717434870414e+02,1.897694579734952036e-01,8.159981264047148075e-01
6.686372745490982652e+02,1.897006162581568456e-01,8.159726944334432241e-01
6.693386773547094890e+02,1.896317745428184876e-01,8.159472624621717518e-01
6.700400801603207128e+02,1.895629328274801295e-01,8.159218304909002795e-01
6.707414829659319366e+02,1.894940911121417715e-01,8.159890292911226028e-01
6.714428857715431604e+02,1.894252493968034134e-01,8.161367978138552859e-01
