200	1.572045417
205	1.564350214
210	1.557420954
215	1.551152372
220	1.545457624
225	1.540264391
230	1.535511952
235	1.53114893
240	1.527131555
245	1.523422307
250	1.519988832
255	1.516803085
260	1.513840636
265	1.511080107
270	1.508502709
275	1.506091867
280	1.503832902
285	1.501712769
290	1.499719839
295	1.497843712
300	1.496075061
305	1.494405497
310	1.492827457
315	1.491334105
320	1.489919248
325	1.488577262
330	1.487303031
335	1.486091888
340	1.484939573
345	1.483842184
350	1.482796146
355	1.481798176
360	1.480845253
365	1.479934593
370	1.479063631
375	1.478229993
380	1.477431485
385	1.476666074
390	1.475931873
395	1.47522713
400	1.474550217
405	1.473899616
410	1.473273915
415	1.472671794
420	1.472092021
425	1.471533444
430	1.470994987
435	1.470475639
440	1.469974453
445	1.469490542
450	1.46902307
455	1.468571254
460	1.468134356
465	1.46771168
470	1.467302572
475	1.466906415
480	1.466522625
485	1.466150654
490	1.465789979
495	1.465440111
500	1.465100583
505	1.464770954
510	1.464450808
515	1.464139748
520	1.4638374
525	1.463543405
530	1.463257427
535	1.462979142
540	1.462708246
545	1.462444447
550	1.462187468
555	1.461937046
560	1.461692928
565	1.461454876
570	1.461222661
575	1.460996065
580	1.46077488
585	1.460558907
590	1.460347956
595	1.460141846
600	1.459940403
605	1.459743461
610	1.459550861
615	1.459362451
620	1.459178084
625	1.458997623
630	1.458820931
635	1.458647882
640	1.458478352
645	1.458312223
650	1.458149381
655	1.457989717
660	1.457833127
665	1.457679511
670	1.45752877
675	1.457380814
680	1.457235551
685	1.457092897
690	1.456952768
695	1.456815085
700	1.45667977
705	1.45654675
710	1.456415954
715	1.456287313
720	1.45616076
725	1.456036232
730	1.455913668
735	1.455793007
740	1.455674192
745	1.455557168
750	1.455441882
755	1.455328281
760	1.455216316
765	1.455105938
770	1.454997102
775	1.454889761
780	1.454783872
785	1.454679393
790	1.454576283
795	1.454474503
800	1.454374014
805	1.454274779
810	1.454176762
815	1.454079929
820	1.453984246
825	1.453889681
830	1.453796201
835	1.453703776
840	1.453612377
845	1.453521974
850	1.45343254
855	1.453344047
860	1.453256469
865	1.453169781
870	1.453083958
875	1.452998975
880	1.45291481
885	1.452831439
890	1.452748841
895	1.452666994
900	1.452585877
905	1.452505471
910	1.452425754
915	1.452346709
920	1.452268317
925	1.452190558
930	1.452113417
935	1.452036876
940	1.451960917
945	1.451885525
950	1.451810685
955	1.45173638
960	1.451662595
965	1.451589317
970	1.451516531
975	1.451444222
980	1.451372378
985	1.451300986
990	1.451230032
995	1.451159504
1000	1.451089391
1005	1.451019679
1010	1.450950358
1015	1.450881416
1020	1.450812843
1025	1.450744626
1030	1.450676757
1035	1.450609225
1040	1.45054202
1045	1.450475131
1050	1.450408551
1055	1.450342268
1060	1.450276275
1065	1.450210562
1070	1.450145121
1075	1.450079944
1080	1.450015021
1085	1.449950346
1090	1.449885909
1095	1.449821704
1100	1.449757723
1105	1.449693959
1110	1.449630403
1115	1.449567051
1120	1.449503893
1125	1.449440925
1130	1.449378138
1135	1.449315528
1140	1.449253086
1145	1.449190808
1150	1.449128688
1155	1.449066718
1160	1.449004895
1165	1.448943211
1170	1.448881662
1175	1.448820241
