300	43.01591873
310	44.34848022
320	44.79148865
330	46.56507874
340	46.96996307
350	47.26868439
360	47.54063034
370	47.96686935
380	48.4711647
390	49.19242096
400	49.81167221
410	50.48545074
420	50.95790482
430	51.38934708
440	51.66953278
450	51.98418427
460	52.08042145
470	52.19381332
480	52.17480087
490	52.11335373
500	52.00045013
510	51.91736221
520	51.74780655
530	51.61696243
540	51.41289902
550	51.326828
560	51.23017502
570	51.05395889
580	50.99778748
590	50.95195007
600	50.87600327
610	50.79200745
620	50.74487305
630	50.80766678
640	50.80866241
650	50.79159546
660	50.79225159
670	50.84281158
680	50.90451813
690	50.92186356
700	50.94480515
710	51.02239227
720	51.02280807
730	51.13366699
740	51.10393906
750	51.19761658
760	51.22813034
770	51.23984146
780	51.32148743
790	51.14148331
800	51.53156662
810	51.72356415
820	51.95333862
830	51.8955574
840	51.88146973
850	51.82901001
860	51.95249939
870	51.94570923
880	51.90885544
890	51.88137817
900	51.88278961
910	51.86041641
920	51.81137848
930	51.80846405
940	51.64483261
950	51.49809647
960	51.42102051
970	51.3429451
980	51.29674149
990	51.24724579
1000	51.20116043
1010	51.17742538
1020	51.10490799
1030	51.08677673
1040	51.06028366
1050	51.03084564
1060	51.00196457
1070	50.97742081
1080	50.96061707
1090	50.98687363
1100	50.96469116
1110	50.96819305
1120	50.94804764
1130	50.95420456
1140	50.99920654
1150	51.06195831
1160	51.10375977
1170	51.1848793
1180	51.27680206
1190	51.36021805
1200	51.50370789
1210	51.61322784
1220	51.75296783
1230	51.90137482
1240	52.02429962
1250	52.19353485
1260	52.37042999
1270	52.52059174
1280	52.71978378
1290	52.88737869
1300	53.07268524
1310	53.24811935
1320	53.44307327
1330	53.65094376
1340	53.83373642
1350	53.98225784
1360	54.12834167
1370	54.36073685
1380	54.59031296
1390	54.79151154
1400	54.98518372
1410	55.17778397
1420	55.40691757
1430	55.60352325
1440	55.81375885
1450	56.00865555
1460	56.20500946
1470	56.40324783
1480	56.60813904
1490	56.79451752
1500	57.00154114
1510	57.21172714
1520	57.39458084
1530	57.56946945
1540	57.76788712
1550	57.93470764
1560	58.15729523
1570	58.34266663
1580	58.5409584
1590	58.71899796
1600	58.92025757
1610	59.11532593
1620	59.31402588
1630	59.5190506
1640	59.71489716
1650	59.9195137
1660	60.10820389
1670	60.3344574
1680	60.56250763
1690	60.80350113
1700	61.11070633
1710	61.35305786
1720	61.62143326
1730	61.97505569
1740	62.11105728
1750	62.25779724
1760	62.39838409
1770	62.55195618
1780	62.70159912
1790	62.84338379
1800	62.97158432
1810	63.08332062
1820	63.18140793
1830	63.33092499
1840	63.41701889
1850	63.57751465
1860	63.66194534
1870	63.86889648
1880	64.05703735
1890	64.16716766
1900	64.33073425
1910	64.46152496
1920	64.64431763
1930	64.83747101
1940	64.99767303
1950	65.10972595
1960	65.30808258
1970	65.40633392
1980	65.59549713
1990	65.69245911
2000	65.77022552
