300	84.57067871
310	85.1942749
320	84.10203552
330	85.859375
340	85.45227814
350	85.37062836
360	85.36392212
370	85.33408356
380	85.33371735
390	85.36012268
400	85.2702179
410	85.41473389
420	85.52911377
430	85.67949677
440	85.84503174
450	86.06955719
460	86.18595886
470	86.29603577
480	86.36546326
490	86.50669861
500	86.55023193
510	86.79291534
520	86.8254776
530	86.98690796
540	87.01928711
550	87.06465149
560	87.11663818
570	87.17667389
580	87.23891449
590	87.24285126
600	87.22231293
610	87.16854858
620	87.12615204
630	87.12298584
640	87.06352997
650	86.92312622
660	86.8042984
670	86.74436188
680	86.61921692
690	86.39981079
700	86.2563324
710	86.03481293
720	85.85947418
730	85.54647827
740	85.31195068
750	85.17386627
760	84.67340088
770	84.15228271
780	84.00636292
790	83.38560486
800	83.72862244
810	83.10353088
820	83.23406219
830	83.16590118
840	83.49076843
850	84.1547699
860	84.84420013
870	85.70334625
880	86.71743011
890	87.6047287
900	88.54472351
910	89.43493652
920	90.19256592
930	90.9259491
940	91.35476685
950	91.72405243
960	92.09188843
970	92.45272064
980	92.82902527
990	93.16756439
1000	93.49640656
1010	93.765625
1020	94.02215576
1030	94.2720108
1040	94.48495483
1050	94.68677521
1060	94.86257172
1070	95.05049133
1080	95.19407654
1090	95.38208771
1100	95.4741745
1110	95.62062073
1120	95.69429016
1130	95.79488373
1140	95.90124512
1150	96.02910614
1160	96.11736298
1170	96.22644806
1180	96.2985611
1190	96.40466309
1200	96.5251236
1210	96.57357025
1220	96.64441681
1230	96.70779419
1240	96.73092651
1250	96.77588654
1260	96.83553314
1270	96.87683868
1280	96.93134308
1290	96.95644379
1300	97.02542877
1310	97.07002258
1320	97.07749939
1330	97.12168121
1340	97.16014099
1350	97.11405945
1360	97.03747559
1370	97.13231659
1380	97.16199493
1390	97.21152496
1400	97.28276062
1410	97.29329681
1420	97.38195801
1430	97.42288208
1440	97.45555878
1450	97.50541687
1460	97.56105042
1470	97.56864929
1480	97.6125412
1490	97.66030121
1500	97.70529938
1510	97.7571106
1520	97.77063751
1530	97.78759766
1540	97.82281494
1550	97.8669281
1560	97.93928528
1570	97.97387695
1580	98.04953003
1590	98.06635284
1600	98.129776
1610	98.18244171
1620	98.23632813
1630	98.31803131
1640	98.36865997
1650	98.4924469
1660	98.5622406
1670	98.69580078
1680	98.82004547
1690	98.99740601
1700	99.23696136
1710	99.41983795
1720	99.62846375
1730	99.85707855
1740	99.79499054
1750	99.80110931
1760	99.83972168
1770	99.82854462
1780	99.82331085
1790	99.8041687
1800	99.77978516
1810	99.76554108
1820	99.6883316
1830	99.69083405
1840	99.64015961
1850	99.63704681
1860	99.64897919
1870	99.69855499
1880	99.72291565
1890	99.73075104
1900	99.76213074
1910	99.816185
1920	99.84552002
1930	99.92433929
1940	100.0117798
1950	100.0185471
1960	100.0272903
1970	100.071022
1980	100.0889893
1990	100.0737686
2000	100.0487595
