123.984317	-3.67058549	1.46969
124.0463402	-3.19745066	1.463
124.1084255	-2.96036268	1.4556
124.170573	-2.80266864	1.44769
124.2327828	-2.68518743	1.43945
124.2950549	-2.5922316	1.43104
124.3573895	-2.51593499	1.42262
124.4197867	-2.45176605	1.41434
124.4822465	-2.39686226	1.40631
124.544769	-2.3492779	1.39866
124.6073544	-2.30760807	1.39147
124.6700027	-2.27080306	1.3848
124.732714	-2.2380493	1.37869
124.7954885	-2.20869766	1.37316
124.8583261	-2.1822252	1.3682
124.9212271	-2.15820242	1.3638
124.9841915	-2.13627967	1.35991
125.0472194	-2.11617213	1.3565
125.1103109	-2.09764714	1.35351
125.1734661	-2.08052704	1.35089
125.2366851	-2.06466279	1.34862
125.299968	-2.04993614	1.34665
125.3633148	-2.03626025	1.34497
125.4267258	-2.02355417	1.34359
125.4902009	-2.0117489	1.34251
125.5537403	-2.00077387	1.34178
125.6173441	-1.99054593	1.34143
125.6810123	-1.98097677	1.3415
125.7447452	-1.97196103	1.34203
125.8085427	-1.96338925	1.34302
125.8724049	-1.95514275	1.34449
125.9363321	-1.94710282	1.34639
126.0003242	-1.93915674	1.34869
126.0643814	-1.93120303	1.35129
126.1285037	-1.92316596	1.3541
126.1926913	-1.91499101	1.357
126.2569443	-1.90665407	1.35987
126.3212627	-1.89815236	1.3626
126.3856467	-1.88950623	1.36507
126.4500963	-1.88076702	1.36717
126.5146117	-1.87200153	1.36883
126.579193	-1.86328584	1.36998
126.6438403	-1.85471263	1.37057
126.7085536	-1.84637587	1.37059
126.7733331	-1.83836639	1.37003
126.8381789	-1.83078392	1.36889
126.903091	-1.82372589	1.36721
126.9680696	-1.81728257	1.36503
127.0331148	-1.81154216	1.36241
127.0982267	-1.80659015	1.35942
127.1634053	-1.80250451	1.35616
127.2286508	-1.79935156	1.35274
127.2939633	-1.79718076	1.3493
127.3593429	-1.79602427	1.34598
127.4247897	-1.79588808	1.34296
127.4903038	-1.79674429	1.34041
127.5558853	-1.79853366	1.33851
127.6215344	-1.80116799	1.33742
127.687251	-1.80451933	1.33732
127.7530353	-1.80842222	1.33833
127.8188874	-1.81269678	1.34054
127.8848075	-1.81714323	1.34402
127.9507956	-1.82154336	1.34879
128.0168519	-1.82568733	1.3548
128.0829763	-1.82937777	1.36199
128.1491691	-1.83243319	1.37024
128.2154304	-1.83469582	1.37942
128.2817603	-1.83603115	1.38936
128.3481587	-1.83634738	1.39986
128.414626	-1.8355823	1.41075
128.4811622	-1.83369708	1.42183
128.5477673	-1.83068556	1.43291
128.6144415	-1.82657037	1.4438
128.6811849	-1.82139945	1.45433
128.7479977	-1.81524016	1.46434
128.8148798	-1.80817417	1.47369
128.8818315	-1.80030512	1.48223
128.9488528	-1.79175829	1.48985
129.0159438	-1.78266591	1.49646
129.0831047	-1.77317129	1.50198
129.1503356	-1.7634269	1.50636
129.2176365	-1.75359531	1.50956
129.2850076	-1.74384111	1.51159
129.352449	-1.7343239	1.51247
129.4199608	-1.72519616	1.51226
129.4875431	-1.7165995	1.51103
129.555196	-1.70865909	1.50889
129.6229196	-1.70148126	1.50595
129.6907141	-1.69514704	1.50236
129.7585795	-1.68970346	1.49826
129.826516	-1.68518467	1.49377
129.8945237	-1.68159839	1.48905
129.9626027	-1.67892495	1.48421
130.030753	-1.67714099	1.47935
130.0989749	-1.67621252	1.47457
130.1672684	-1.67609417	1.46995
130.2356337	-1.67674621	1.46554
130.3040707	-1.67813101	1.46141
130.3725798	-1.68020713	1.45761
130.4411609	-1.68293768	1.45419
130.5098142	-1.68628248	1.45121
130.5785398	-1.69019915	1.44872
130.6473379	-1.69463145	1.4468
130.7162085	-1.69950465	1.4455
130.7851517	-1.70473923	1.44486
130.8541677	-1.7102505	1.44491
130.9232565	-1.71594026	1.44568
130.9924184	-1.72170801	1.44715
131.0616533	-1.72745938	1.4493
131.1309615	-1.73311065	1.45207
131.2003431	-1.73859072	1.45541
131.2697981	-1.74383933	1.45924
131.3393266	-1.74882184	1.46347
131.4089289	-1.75352055	1.46803
131.478605	-1.75792494	1.47285
131.548355	-1.76203342	1.47786
131.618179	-1.7658623	1.48298
131.6880772	-1.76943325	1.48817
131.7580497	-1.77277356	1.49336
131.8280966	-1.77592199	1.49851
131.898218	-1.77892312	1.50357
131.968414	-1.78183711	1.5085
132.0386848	-1.78472747	1.51329
132.1090305	-1.78767123	1.51791
132.1794512	-1.79074892	1.5224
132.2499469	-1.79403876	1.52678
132.320518	-1.79761356	1.53114
132.3911643	-1.80151799	1.53558
132.4618862	-1.80577042	1.54022
132.5326836	-1.81035586	1.54519
132.6035568	-1.81522238	1.55062
132.6745058	-1.82027789	1.55663
132.7455308	-1.82539009	1.56331
132.8166318	-1.83040933	1.57068
132.8878091	-1.83517791	1.57874
132.9590627	-1.83953428	1.58742
133.0303927	-1.84334649	1.59658
133.1017994	-1.84652185	1.60606
133.1732827	-1.84901053	1.61566
133.2448428	-1.85082303	1.62516
133.3164799	-1.8520289	1.63436
133.3881941	-1.8527519	1.64308
133.4599854	-1.85315013	1.65121
133.5318541	-1.85341385	1.65865
133.6038002	-1.85374845	1.66541
133.6758239	-1.85434146	1.67154
133.7479253	-1.85536797	1.67713
133.8201045	-1.85697028	1.68234
133.8923617	-1.85924615	1.68734
133.9646969	-1.86225348	1.69232
134.0371103	-1.86600818	1.69747
134.1096021	-1.8704896	1.70297
134.1821723	-1.87565017	1.70898
134.2548211	-1.88141331	1.71566
134.3275486	-1.88768508	1.72312
134.4003549	-1.89436588	1.73147
134.4732402	-1.90134016	1.74081
134.5462046	-1.90847823	1.75122
134.6192482	-1.91564199	1.76276
134.6923712	-1.92268473	1.77548
134.7655737	-1.92944334	1.78942
134.8388557	-1.93574475	1.80458
134.9122175	-1.94140731	1.82095
134.9856592	-1.94624415	1.83847
135.0591809	-1.95007593	1.85705
135.1327827	-1.95273021	1.87657
135.2064648	-1.95405353	1.89686
135.2802273	-1.95391979	1.91773
135.3540703	-1.95223148	1.93896
135.4279939	-1.94892547	1.96031
135.5019984	-1.94398614	1.98151
135.5760837	-1.9374377	2.00232
135.6502502	-1.92934473	2.02247
135.7244978	-1.91982092	2.04172
135.7988267	-1.90901623	2.05985
135.8732371	-1.89712563	2.07665
135.9477291	-1.88438523	2.09197
136.0223028	-1.87104863	2.10572
136.0969584	-1.85738766	2.11784
136.171696	-1.84367913	2.12836
136.2465157	-1.83018933	2.13735
136.3214176	-1.81715726	2.14497
136.396402	-1.80477577	2.15141
136.4714689	-1.79319081	2.1569
136.5466184	-1.7824935	2.16169
136.6218508	-1.77270893	2.16605
136.6971661	-1.76380078	2.17021
136.7725646	-1.75569464	2.17436
136.8480462	-1.74828461	2.17866
136.9236112	-1.74144591	2.18321
136.9992597	-1.7350579	2.18806
137.0749918	-1.72900555	2.19324
137.1508077	-1.72320087	2.19871
137.2267075	-1.71758592	2.20446
137.3026914	-1.71212557	2.21045
137.3787594	-1.70680504	2.21668
137.4549118	-1.70162378	2.22314
137.5311487	-1.69658408	2.22988
137.6074702	-1.69167471	2.23695
137.6838764	-1.68687007	2.24443
137.7603675	-1.68211717	2.25241
137.8369437	-1.67733284	2.26098
137.913605	-1.672402	2.27022
137.9903517	-1.66718389	2.28018
138.0671838	-1.66151568	2.29089
138.1441016	-1.65521408	2.30234
138.221105	-1.64808705	2.31447
138.2981944	-1.63994602	2.32717
138.3753698	-1.63061675	2.34028
138.4526314	-1.61994382	2.3536
138.5299794	-1.60780761	2.36686
138.6074138	-1.59414761	2.37975
138.6849348	-1.57896136	2.39195
138.7625425	-1.56231756	2.4031
138.8402372	-1.54436862	2.41286
138.918019	-1.52534311	2.42092
138.9958879	-1.50554327	2.42702
139.0738442	-1.48533608	2.43098
139.1518879	-1.46511517	2.43275
139.2300193	-1.44528638	2.43234
139.3082385	-1.42623934	2.42992
139.3865457	-1.40830905	2.42573
139.4649409	-1.39175869	2.42011
139.5434244	-1.37676412	2.41343
139.6219962	-1.36340299	2.40611
139.7006566	-1.35164916	2.39854
139.7794056	-1.34139841	2.39106
139.8582435	-1.33247599	2.38397
139.9371704	-1.32466404	2.37746
140.0161864	-1.31772567	2.37167
140.0952916	-1.31142109	2.36664
140.1744863	-1.30553514	2.36235
140.2537706	-1.29988546	2.35873
140.3331447	-1.29433454	2.35567
140.4126086	-1.28878802	2.35306
140.4921626	-1.28319046	2.35078
140.5718068	-1.27752255	2.34873
140.6515413	-1.2717842	2.34684
140.7313663	-1.26598088	2.34506
140.811282	-1.26012744	2.34334
140.8912885	-1.25423928	2.34167
140.971386	-1.24832137	2.34004
141.0515746	-1.2423695	2.33845
141.1318544	-1.23637074	2.33689
141.2122258	-1.23031234	2.33534
141.2926887	-1.22417566	2.33379
141.3732433	-1.21794629	2.33219
141.4538899	-1.21162579	2.3305
141.5346285	-1.20521647	2.32869
141.6154593	-1.19873253	2.3267
141.6963825	-1.19220067	2.3245
141.7773983	-1.18565999	2.32204
141.8585067	-1.17915278	2.31932
141.939708	-1.17272905	2.3163
142.0210023	-1.16644846	2.313
142.1023898	-1.16036016	2.30944
142.1838706	-1.15451276	2.30565
142.2654449	-1.14894522	2.30169
142.3471129	-1.14367587	2.29763
142.4288747	-1.13870367	2.29354
142.5107305	-1.13400867	2.28949
142.5926804	-1.12955376	2.28554
142.6747246	-1.12528095	2.28175
142.7568633	-1.12111168	2.27815
142.8390966	-1.11696385	2.27473
142.9214247	-1.11276018	2.27146
143.0038478	-1.10843181	2.26828
143.0863659	-1.10393083	2.2651
143.1689794	-1.09923766	2.26182
143.2516883	-1.09435111	2.25835
143.3344929	-1.0893041	2.25456
143.4173932	-1.08415833	2.25038
143.5003895	-1.0789895	2.24573
143.5834819	-1.07388831	2.24057
143.6666705	-1.06895833	2.23486
143.7499557	-1.06430485	2.22862
143.8333374	-1.06002989	2.22186
143.9168159	-1.05623257	2.21464
144.0003914	-1.05299485	2.20703
144.084064	-1.05038811	2.19911
144.1678339	-1.04847108	2.19098
144.2517013	-1.04727949	2.18276
144.3356663	-1.04682962	2.17456
144.4197291	-1.0471178	2.16651
144.5038899	-1.04810841	2.15874
144.5881488	-1.0497444	2.15135
144.672506	-1.05195129	2.14444
144.7569618	-1.05463715	2.13808
144.8415162	-1.05770115	2.13232
144.9261694	-1.06103152	2.12719
145.0109217	-1.06452603	2.12266
145.0957731	-1.06809713	2.11871
145.1807239	-1.07167133	2.11528
145.2657742	-1.07519421	2.11232
145.3509242	-1.07862868	2.10976
145.4361741	-1.0819601	2.10754
145.5215241	-1.08518227	2.10562
145.6069743	-1.08830649	2.10394
145.6925249	-1.09135067	2.1025
145.7781761	-1.09432394	2.10129
145.8639281	-1.0972323	2.10032
145.949781	-1.10007517	2.0996
146.035735	-1.10284017	2.09916
146.1217904	-1.10549929	2.09902
146.2079472	-1.10801107	2.0992
146.2942057	-1.11032186	2.0997
146.380566	-1.11238254	2.10049
146.4670283	-1.11414069	2.10156
146.5535929	-1.11554405	2.10285
146.6402598	-1.11655533	2.1043
146.7270293	-1.11715277	2.10583
146.8139015	-1.11733072	2.10737
146.9008767	-1.1170994	2.10884
146.9879549	-1.11648405	2.11018
147.0751365	-1.11551587	2.11134
147.1624216	-1.11423092	2.11228
147.2498103	-1.11266184	2.11298
147.3373028	-1.1108398	2.11341
147.4248994	-1.10879491	2.11356
147.5126003	-1.10653998	2.11343
147.6004055	-1.1040907	2.11297
147.6883153	-1.10147164	2.11216
147.7763299	-1.09871383	2.11095
147.8644495	-1.09585432	2.10932
147.9526742	-1.0929439	2.10721
148.0410042	-1.0900479	2.10461
148.1294398	-1.08723338	2.1015
148.2179811	-1.08457786	2.09788
148.3066284	-1.08215661	2.09378
148.3953817	-1.08002878	2.08925
148.4842413	-1.07824969	2.08432
148.5732074	-1.07686127	2.07907
148.6622802	-1.07589145	2.07354
148.7514598	-1.07536184	2.0678
148.8407465	-1.07527909	2.0619
148.9301405	-1.07565523	2.05587
149.0196419	-1.07650648	2.04976
149.1092509	-1.07784461	2.04362
149.1989677	-1.07968309	2.0375
149.2887926	-1.08202599	2.03148
149.3787258	-1.08486926	2.02562
149.4687673	-1.0882029	2.02001
149.5589174	-1.09198655	2.01476
149.6491764	-1.09616149	2.00994
149.7395444	-1.10065012	2.00565
149.8300215	-1.10534301	2.00196
149.9206081	-1.11011307	1.99891
150.0113043	-1.1148215	1.99651
150.1021103	-1.11932678	1.99473
150.1930263	-1.1234842	1.99352
150.2840525	-1.12716046	1.99276
150.3751891	-1.1302483	1.99231
150.4664362	-1.13267372	1.99198
150.5577942	-1.13441279	1.99156
150.6492632	-1.1354911	1.99084
150.7408435	-1.13598593	1.98961
150.8325351	-1.13602415	1.98769
150.9243383	-1.13578514	1.98492
151.0162534	-1.13547805	1.98124
151.1082804	-1.13531695	1.97663
151.2004198	-1.13551692	1.97114
151.2926715	-1.13627307	1.96489
151.3850359	-1.13772818	1.95808
151.4775131	-1.13995917	1.95092
151.5701034	-1.14298445	1.94363
151.6628069	-1.14674858	1.93644
151.7556239	-1.15113768	1.9295
151.8485546	-1.15600453	1.92292
151.9415992	-1.16117236	1.91674
152.0347579	-1.16647813	1.91088
152.1280308	-1.17180818	1.90521
152.2214183	-1.17709481	1.89957
152.3149205	-1.18234341	1.89373
152.4085377	-1.18764808	1.88749
152.50227	-1.19317936	1.88068
152.5961177	-1.19916565	1.87322
152.6900809	-1.20587373	1.8651
152.7841599	-1.21357501	1.85645
152.878355	-1.22251165	1.84748
152.9726662	-1.2328714	1.83852
153.0670939	-1.24473989	1.82999
153.1616382	-1.25809199	1.82232
153.2562995	-1.27277821	1.81598
153.3510777	-1.28851336	1.81138
153.4459733	-1.30490048	1.80884
153.5409864	-1.32145761	1.80855
153.6361173	-1.33765058	1.81055
153.7313661	-1.352941	1.81469
153.826733	-1.36683998	1.82065
153.9222184	-1.37895399	1.82795
154.0178224	-1.38903499	1.83598
154.1135452	-1.3969994	1.84409
154.2093871	-1.40295112	1.85158
154.3053482	-1.40717868	1.85785
154.4014289	-1.41011975	1.8624
154.4976293	-1.41233398	1.8649
154.5939496	-1.41444002	1.86524
154.6903901	-1.41706253	1.8635
154.786951	-1.42076853	1.86
154.8836326	-1.42601104	1.85521
154.980435	-1.43308523	1.84976
155.0773584	-1.44209308	1.84433
155.1744032	-1.45295257	1.83959
155.2715695	-1.46538883	1.83619
155.3688576	-1.47896361	1.83461
155.4662677	-1.49312716	1.83519
155.5638	-1.50725155	1.83807
155.6614547	-1.52069589	1.84316
155.7592321	-1.53286491	1.85017
155.8571324	-1.54326195	1.85861
155.9551559	-1.55154222	1.86784
156.0533028	-1.5575364	1.87714
156.1515732	-1.5612797	1.88572
156.2499675	-1.56301758	1.89285
156.3484859	-1.56317834	1.89789
156.4471286	-1.56233984	1.90036
156.5458959	-1.56119988	1.89994
156.6447879	-1.56050912	1.89659
156.743805	-1.56100971	1.89045
156.8429473	-1.56338412	1.88192
156.9422151	-1.56819035	1.87157
